transaction_id,day_index,policy_name,policy_action,sent_to_analyst,analyst_reviewed,review_queue_overflow,expected_review_value
TXN_000010080,10,balanced_threshold,allow,0,0,0,-4.13
TXN_000010077,10,balanced_threshold,allow,0,0,0,-4.9629
TXN_000010331,10,balanced_threshold,allow,0,0,0,-3.6642
TXN_000010085,10,balanced_threshold,allow,0,0,0,-4.2324
TXN_000009806,10,balanced_threshold,allow,0,0,0,-5.0528
TXN_000010173,10,balanced_threshold,allow,0,0,0,-4.8728
TXN_000010409,10,balanced_threshold,allow,0,0,0,-5.1864
TXN_000009895,10,balanced_threshold,allow,0,0,0,-3.8217
TXN_000010210,10,balanced_threshold,allow,0,0,0,-4.2701
TXN_000010193,10,balanced_threshold,allow,0,0,0,-0.2335
TXN_000009574,10,balanced_threshold,allow,0,0,0,-0.7381
TXN_000009651,10,balanced_threshold,allow,0,0,0,-5.0648
TXN_000009650,10,balanced_threshold,allow,0,0,0,-5.0404
TXN_000010047,10,balanced_threshold,allow,0,0,0,-4.5278
TXN_000010224,10,balanced_threshold,allow,0,0,0,-2.5787
TXN_000009731,10,balanced_threshold,allow,0,0,0,-3.8421
TXN_000009911,10,balanced_threshold,allow,0,0,0,-4.129
TXN_000009713,10,balanced_threshold,allow,0,0,0,-3.8878
TXN_000010238,10,balanced_threshold,allow,0,0,0,-4.8896
TXN_000009635,10,balanced_threshold,allow,0,0,0,-2.1566
TXN_000009553,10,balanced_threshold,allow,0,0,0,-4.7749
TXN_000009738,10,balanced_threshold,allow,0,0,0,-5.1189
TXN_000010463,10,balanced_threshold,allow,0,0,0,-4.934
TXN_000010030,10,balanced_threshold,allow,0,0,0,-4.2504
TXN_000010267,10,balanced_threshold,allow,0,0,0,-5.2444
TXN_000010296,10,balanced_threshold,allow,0,0,0,-0.0691
TXN_000009516,10,balanced_threshold,allow,0,0,0,-4.7888
TXN_000010442,10,balanced_threshold,allow,0,0,0,-3.9578
TXN_000010305,10,balanced_threshold,allow,0,0,0,-3.7898
TXN_000009536,10,balanced_threshold,allow,0,0,0,-4.6665
TXN_000010228,10,balanced_threshold,allow,0,0,0,-4.7573
TXN_000010192,10,balanced_threshold,allow,0,0,0,-5.3078
TXN_000010197,10,balanced_threshold,allow,0,0,0,-4.8904
TXN_000010216,10,balanced_threshold,allow,0,0,0,-4.3367
TXN_000010321,10,balanced_threshold,allow,0,0,0,-5.0296
TXN_000009552,10,balanced_threshold,allow,0,0,0,-5.1238
TXN_000010293,10,balanced_threshold,allow,0,0,0,-4.3912
TXN_000010250,10,balanced_threshold,allow,0,0,0,-5.2515
TXN_000009798,10,balanced_threshold,allow,0,0,0,-2.6678
TXN_000010426,10,balanced_threshold,allow,0,0,0,-5.2605
TXN_000010425,10,balanced_threshold,allow,0,0,0,-4.9562
TXN_000009793,10,balanced_threshold,allow,0,0,0,-4.644
TXN_000009859,10,balanced_threshold,allow,0,0,0,-5.057
TXN_000009896,10,balanced_threshold,allow,0,0,0,-3.6945
TXN_000009652,10,balanced_threshold,allow,0,0,0,-4.7342
TXN_000009841,10,balanced_threshold,allow,0,0,0,-4.8988
TXN_000010168,10,balanced_threshold,allow,0,0,0,-5.0505
TXN_000010163,10,balanced_threshold,allow,0,0,0,-5.1591
TXN_000009584,10,balanced_threshold,allow,0,0,0,-4.7387
TXN_000010143,10,balanced_threshold,allow,0,0,0,-4.5926
TXN_000010120,10,balanced_threshold,allow,0,0,0,-3.3726
TXN_000010093,10,balanced_threshold,allow,0,0,0,-3.0098
TXN_000010130,10,balanced_threshold,allow,0,0,0,-0.6636
TXN_000010125,10,balanced_threshold,allow,0,0,0,-4.9685
TXN_000010081,10,balanced_threshold,allow,0,0,0,-3.2744
TXN_000009595,10,balanced_threshold,allow,0,0,0,-4.256
TXN_000010063,10,balanced_threshold,allow,0,0,0,-3.7719
TXN_000010066,10,balanced_threshold,allow,0,0,0,-2.8376
TXN_000010043,10,balanced_threshold,allow,0,0,0,-4.9519
TXN_000009525,10,balanced_threshold,allow,0,0,0,-2.7981
TXN_000010056,10,balanced_threshold,allow,0,0,0,-2.6971
TXN_000010074,10,balanced_threshold,allow,0,0,0,-3.3488
TXN_000010109,10,balanced_threshold,allow,0,0,0,-3.0985
TXN_000010351,10,balanced_threshold,allow,0,0,0,-4.5428
TXN_000010360,10,balanced_threshold,allow,0,0,0,-4.7624
TXN_000009914,10,balanced_threshold,allow,0,0,0,-4.5673
TXN_000009938,10,balanced_threshold,allow,0,0,0,-4.3579
TXN_000010369,10,balanced_threshold,allow,0,0,0,-4.8839
TXN_000009932,10,balanced_threshold,allow,0,0,0,-4.7551
TXN_000009614,10,balanced_threshold,allow,0,0,0,0.222
TXN_000009902,10,balanced_threshold,allow,0,0,0,-2.8332
TXN_000009904,10,balanced_threshold,allow,0,0,0,-4.5707
TXN_000009905,10,balanced_threshold,allow,0,0,0,-5.0008
TXN_000009693,10,balanced_threshold,allow,0,0,0,-5.2558
TXN_000009768,10,balanced_threshold,allow,0,0,0,-4.8887
TXN_000009716,10,balanced_threshold,allow,0,0,0,-5.419
TXN_000009757,10,balanced_threshold,allow,0,0,0,-4.5305
TXN_000009756,10,balanced_threshold,allow,0,0,0,-5.0185
TXN_000009688,10,balanced_threshold,allow,0,0,0,-5.0792
TXN_000010430,10,balanced_threshold,allow,0,0,0,-5.417
TXN_000009543,10,balanced_threshold,allow,0,0,0,-5.3561
TXN_000010287,10,balanced_threshold,allow,0,0,0,-4.2039
TXN_000010459,10,balanced_threshold,allow,0,0,0,-4.0326
TXN_000009485,10,balanced_threshold,allow,0,0,0,-4.7947
TXN_000010441,10,balanced_threshold,allow,0,0,0,-4.8416
TXN_000009534,10,balanced_threshold,allow,0,0,0,-1.5347
TXN_000010027,10,balanced_threshold,allow,0,0,0,-4.4211
TXN_000010049,10,balanced_threshold,allow,0,0,0,-4.8866
TXN_000010037,10,balanced_threshold,allow,0,0,0,-4.7949
TXN_000010069,10,balanced_threshold,allow,0,0,0,-3.1341
TXN_000010113,10,balanced_threshold,allow,0,0,0,0.8098
TXN_000009602,10,balanced_threshold,allow,0,0,0,-4.5029
TXN_000010072,10,balanced_threshold,allow,0,0,0,-5.3372
TXN_000010124,10,balanced_threshold,allow,0,0,0,-5.0714
TXN_000010324,10,balanced_threshold,allow,0,0,0,-5.0765
TXN_000010213,10,balanced_threshold,allow,0,0,0,-3.4661
TXN_000010313,10,balanced_threshold,allow,0,0,0,-4.0873
TXN_000010184,10,balanced_threshold,allow,0,0,0,-1.0741
TXN_000010191,10,balanced_threshold,allow,0,0,0,-5.3179
TXN_000009558,10,balanced_threshold,allow,0,0,0,-5.3985
TXN_000010290,10,balanced_threshold,allow,0,0,0,-4.8966
TXN_000010292,10,balanced_threshold,allow,0,0,0,-4.6962
TXN_000009604,10,balanced_threshold,allow,0,0,0,-5.237
TXN_000010357,10,balanced_threshold,allow,0,0,0,-5.2351
TXN_000009729,10,balanced_threshold,allow,0,0,0,-4.389
TXN_000009775,10,balanced_threshold,allow,0,0,0,-4.7877
TXN_000009761,10,balanced_threshold,allow,0,0,0,-5.332
TXN_000009794,10,balanced_threshold,allow,0,0,0,-4.7102
TXN_000009844,10,balanced_threshold,allow,0,0,0,-4.4115
TXN_000009855,10,balanced_threshold,allow,0,0,0,-4.739
TXN_000010388,10,balanced_threshold,allow,0,0,0,-5.2034
TXN_000009503,10,balanced_threshold,allow,0,0,0,-5.1064
TXN_000009769,10,balanced_threshold,allow,0,0,0,-4.7208
TXN_000010424,10,balanced_threshold,allow,0,0,0,-4.3686
TXN_000010423,10,balanced_threshold,allow,0,0,0,-4.3238
TXN_000009811,10,balanced_threshold,allow,0,0,0,-4.6718
TXN_000009799,10,balanced_threshold,allow,0,0,0,-4.6293
TXN_000009985,10,balanced_threshold,allow,0,0,0,-3.5302
TXN_000009627,10,balanced_threshold,allow,0,0,0,-3.4166
TXN_000009630,10,balanced_threshold,allow,0,0,0,-3.8005
TXN_000010336,10,balanced_threshold,allow,0,0,0,-3.4598
TXN_000010223,10,balanced_threshold,allow,0,0,0,-5.1705
TXN_000010311,10,balanced_threshold,allow,0,0,0,-5.3263
TXN_000009937,10,balanced_threshold,allow,0,0,0,-4.4078
TXN_000009930,10,balanced_threshold,allow,0,0,0,-4.7699
TXN_000009939,10,balanced_threshold,allow,0,0,0,-4.9675
TXN_000009955,10,balanced_threshold,allow,0,0,0,-4.5244
TXN_000009954,10,balanced_threshold,allow,0,0,0,-4.9456
TXN_000010379,10,balanced_threshold,allow,0,0,0,-4.6939
TXN_000009898,10,balanced_threshold,allow,0,0,0,-4.8563
TXN_000009953,10,balanced_threshold,allow,0,0,0,-5.2107
TXN_000009496,10,balanced_threshold,allow,0,0,0,-5.2383
TXN_000010301,10,balanced_threshold,allow,0,0,0,-4.6015
TXN_000010022,10,balanced_threshold,allow,0,0,0,-5.1818
TXN_000009679,10,balanced_threshold,allow,0,0,0,-5.3175
TXN_000009706,10,balanced_threshold,allow,0,0,0,-5.3107
TXN_000010412,10,balanced_threshold,allow,0,0,0,-5.2576
TXN_000010404,10,balanced_threshold,allow,0,0,0,-4.8237
TXN_000009857,10,balanced_threshold,allow,0,0,0,-5.1551
TXN_000009662,10,balanced_threshold,allow,0,0,0,-4.9988
TXN_000009671,10,balanced_threshold,allow,0,0,0,-5.4767
TXN_000010059,10,balanced_threshold,allow,0,0,0,-5.2885
TXN_000010086,10,balanced_threshold,allow,0,0,0,-5.2356
TXN_000009572,10,balanced_threshold,allow,0,0,0,-5.4889
TXN_000010239,10,balanced_threshold,allow,0,0,0,-5.443
TXN_000010226,10,balanced_threshold,allow,0,0,0,-4.9787
TXN_000010048,10,balanced_threshold,allow,0,0,0,-5.2592
TXN_000009610,10,balanced_threshold,allow,0,0,0,-5.1812
TXN_000010362,10,balanced_threshold,allow,0,0,0,-5.2176
TXN_000009873,10,balanced_threshold,allow,0,0,0,-5.2752
TXN_000009508,10,balanced_threshold,allow,0,0,0,-5.1266
TXN_000009762,10,balanced_threshold,allow,0,0,0,-4.3572
TXN_000009717,10,balanced_threshold,allow,0,0,0,-5.286
TXN_000009840,10,balanced_threshold,allow,0,0,0,-4.692
TXN_000010217,10,balanced_threshold,allow,0,0,0,-5.2754
TXN_000009556,10,balanced_threshold,allow,0,0,0,-5.381
TXN_000009563,10,balanced_threshold,allow,0,0,0,-4.9292
TXN_000009565,10,balanced_threshold,allow,0,0,0,-5.4402
TXN_000009970,10,balanced_threshold,allow,0,0,0,-4.9653
TXN_000009808,10,balanced_threshold,allow,0,0,0,-5.3515
TXN_000010028,10,balanced_threshold,allow,0,0,0,-4.6384
TXN_000009633,10,balanced_threshold,allow,0,0,0,-5.4143
TXN_000009656,10,balanced_threshold,allow,0,0,0,-3.7199
TXN_000009506,10,balanced_threshold,allow,0,0,0,-5.1002
TXN_000010365,10,balanced_threshold,allow,0,0,0,-5.3649
TXN_000010111,10,balanced_threshold,allow,0,0,0,-5.1134
TXN_000010532,11,balanced_threshold,simulated_step_up_or_hold,1,1,0,182.4346
TXN_000010695,11,balanced_threshold,simulated_step_up_or_hold,1,1,0,385.4567
TXN_000011248,11,balanced_threshold,simulated_step_up_or_hold,1,1,0,171.2444
TXN_000010619,11,balanced_threshold,review_queue,1,1,0,156.5274
TXN_000010563,11,balanced_threshold,review_queue,1,1,0,485.6396
TXN_000011207,11,balanced_threshold,review_queue,1,1,0,130.513
TXN_000010847,11,balanced_threshold,review_queue,1,1,0,186.6635
TXN_000011285,11,balanced_threshold,review_queue,1,1,0,209.8813
TXN_000011289,11,balanced_threshold,review_queue,1,1,0,48.8325
TXN_000010667,11,balanced_threshold,review_queue,1,1,0,176.4039
TXN_000010908,11,balanced_threshold,review_queue,1,1,0,469.1674
TXN_000011308,11,balanced_threshold,review_queue,1,1,0,243.8353
TXN_000011236,11,balanced_threshold,review_queue,1,1,0,89.9966
TXN_000011214,11,balanced_threshold,review_queue,1,1,0,82.2024
TXN_000010653,11,balanced_threshold,review_queue,1,1,0,142.2881
TXN_000011081,11,balanced_threshold,review_queue,1,1,0,224.2036
TXN_000010715,11,balanced_threshold,review_queue,1,1,0,122.3288
TXN_000010531,11,balanced_threshold,review_queue,1,1,0,162.4111
TXN_000011209,11,balanced_threshold,review_queue,1,1,0,75.3409
TXN_000011300,11,balanced_threshold,review_queue,1,1,0,89.8264
TXN_000010988,11,balanced_threshold,review_queue,1,0,1,1532.3702
TXN_000010706,11,balanced_threshold,review_queue,1,0,1,130.5935
TXN_000010820,11,balanced_threshold,review_queue,1,0,1,311.6858
TXN_000010704,11,balanced_threshold,monitor,0,0,0,45.4836
TXN_000010738,11,balanced_threshold,monitor,0,0,0,472.6903
TXN_000010718,11,balanced_threshold,monitor,0,0,0,23.8061
TXN_000011126,11,balanced_threshold,monitor,0,0,0,50.7156
TXN_000011188,11,balanced_threshold,monitor,0,0,0,296.1151
TXN_000010772,11,balanced_threshold,monitor,0,0,0,16.4419
TXN_000010662,11,balanced_threshold,monitor,0,0,0,79.8397
TXN_000010923,11,balanced_threshold,monitor,0,0,0,44.8634
TXN_000010935,11,balanced_threshold,monitor,0,0,0,172.0486
TXN_000011362,11,balanced_threshold,monitor,0,0,0,23.0259
TXN_000010603,11,balanced_threshold,monitor,0,0,0,100.5011
TXN_000011049,11,balanced_threshold,monitor,0,0,0,119.3154
TXN_000010839,11,balanced_threshold,monitor,0,0,0,97.7652
TXN_000011133,11,balanced_threshold,monitor,0,0,0,58.5725
TXN_000010728,11,balanced_threshold,monitor,0,0,0,88.3045
TXN_000010924,11,balanced_threshold,monitor,0,0,0,50.4319
TXN_000011027,11,balanced_threshold,monitor,0,0,0,4.0893
TXN_000011157,11,balanced_threshold,monitor,0,0,0,42.0796
TXN_000011227,11,balanced_threshold,monitor,0,0,0,141.5301
TXN_000010515,11,balanced_threshold,monitor,0,0,0,15.076
TXN_000011098,11,balanced_threshold,monitor,0,0,0,26.2091
TXN_000010642,11,balanced_threshold,monitor,0,0,0,58.0204
TXN_000011335,11,balanced_threshold,monitor,0,0,0,30.7459
TXN_000010500,11,balanced_threshold,monitor,0,0,0,3.6775
TXN_000010565,11,balanced_threshold,monitor,0,0,0,39.1032
TXN_000011242,11,balanced_threshold,allow,0,0,0,58.8145
TXN_000010698,11,balanced_threshold,allow,0,0,0,107.6722
TXN_000010970,11,balanced_threshold,allow,0,0,0,64.256
TXN_000010934,11,balanced_threshold,allow,0,0,0,145.8177
TXN_000011311,11,balanced_threshold,allow,0,0,0,41.915
TXN_000011260,11,balanced_threshold,allow,0,0,0,64.5033
TXN_000011093,11,balanced_threshold,allow,0,0,0,38.3865
TXN_000011192,11,balanced_threshold,allow,0,0,0,28.4771
TXN_000010834,11,balanced_threshold,allow,0,0,0,45.504
TXN_000010605,11,balanced_threshold,allow,0,0,0,70.2372
TXN_000011002,11,balanced_threshold,allow,0,0,0,17.0266
TXN_000010855,11,balanced_threshold,allow,0,0,0,25.475
TXN_000010537,11,balanced_threshold,allow,0,0,0,72.6768
TXN_000010488,11,balanced_threshold,allow,0,0,0,84.242
TXN_000011268,11,balanced_threshold,allow,0,0,0,20.1592
TXN_000010802,11,balanced_threshold,allow,0,0,0,37.287
TXN_000010685,11,balanced_threshold,allow,0,0,0,15.4494
TXN_000011090,11,balanced_threshold,allow,0,0,0,75.3975
TXN_000010518,11,balanced_threshold,allow,0,0,0,25.7267
TXN_000011265,11,balanced_threshold,allow,0,0,0,12.7919
TXN_000011171,11,balanced_threshold,allow,0,0,0,42.4474
TXN_000010770,11,balanced_threshold,allow,0,0,0,12.3457
TXN_000010925,11,balanced_threshold,allow,0,0,0,26.0207
TXN_000011337,11,balanced_threshold,allow,0,0,0,-1.3753
TXN_000010735,11,balanced_threshold,allow,0,0,0,51.1057
TXN_000010641,11,balanced_threshold,allow,0,0,0,15.6225
TXN_000010904,11,balanced_threshold,allow,0,0,0,3.8551
TXN_000010870,11,balanced_threshold,allow,0,0,0,52.5596
TXN_000011305,11,balanced_threshold,allow,0,0,0,19.3509
TXN_000011297,11,balanced_threshold,allow,0,0,0,19.7657
TXN_000011296,11,balanced_threshold,allow,0,0,0,53.917
TXN_000010769,11,balanced_threshold,allow,0,0,0,21.3525
TXN_000011028,11,balanced_threshold,allow,0,0,0,-0.9884
TXN_000011056,11,balanced_threshold,allow,0,0,0,37.2148
TXN_000010730,11,balanced_threshold,allow,0,0,0,20.0205
TXN_000011364,11,balanced_threshold,allow,0,0,0,22.3765
TXN_000010724,11,balanced_threshold,allow,0,0,0,81.2269
TXN_000011263,11,balanced_threshold,allow,0,0,0,49.9848
TXN_000011345,11,balanced_threshold,allow,0,0,0,0.5175
TXN_000010810,11,balanced_threshold,allow,0,0,0,6.354
TXN_000011071,11,balanced_threshold,allow,0,0,0,1.7743
TXN_000011030,11,balanced_threshold,allow,0,0,0,-0.8135
TXN_000011343,11,balanced_threshold,allow,0,0,0,4.0294
TXN_000011251,11,balanced_threshold,allow,0,0,0,15.0634
TXN_000010971,11,balanced_threshold,allow,0,0,0,49.6159
TXN_000010587,11,balanced_threshold,allow,0,0,0,52.9726
TXN_000011132,11,balanced_threshold,allow,0,0,0,41.4157
TXN_000010819,11,balanced_threshold,allow,0,0,0,2.6185
TXN_000011288,11,balanced_threshold,allow,0,0,0,-0.1215
TXN_000010479,11,balanced_threshold,allow,0,0,0,9.1914
TXN_000010773,11,balanced_threshold,allow,0,0,0,14.4169
TXN_000011152,11,balanced_threshold,allow,0,0,0,33.5194
TXN_000010841,11,balanced_threshold,allow,0,0,0,77.3253
TXN_000010664,11,balanced_threshold,allow,0,0,0,-1.011
TXN_000010755,11,balanced_threshold,allow,0,0,0,17.1299
TXN_000010734,11,balanced_threshold,allow,0,0,0,4.0459
TXN_000010626,11,balanced_threshold,allow,0,0,0,0.0867
TXN_000010886,11,balanced_threshold,allow,0,0,0,7.7637
TXN_000010672,11,balanced_threshold,allow,0,0,0,9.9783
TXN_000010566,11,balanced_threshold,allow,0,0,0,2.166
TXN_000011324,11,balanced_threshold,allow,0,0,0,20.4343
TXN_000010991,11,balanced_threshold,allow,0,0,0,6.5504
TXN_000010604,11,balanced_threshold,allow,0,0,0,2.1999
TXN_000010813,11,balanced_threshold,allow,0,0,0,8.9391
TXN_000011003,11,balanced_threshold,allow,0,0,0,-2.0985
TXN_000011378,11,balanced_threshold,allow,0,0,0,40.5516
TXN_000010811,11,balanced_threshold,allow,0,0,0,3.2076
TXN_000011334,11,balanced_threshold,allow,0,0,0,0.956
TXN_000011086,11,balanced_threshold,allow,0,0,0,25.8129
TXN_000011097,11,balanced_threshold,allow,0,0,0,153.7198
TXN_000011264,11,balanced_threshold,allow,0,0,0,11.1451
TXN_000010929,11,balanced_threshold,allow,0,0,0,15.4281
TXN_000010721,11,balanced_threshold,allow,0,0,0,74.5973
TXN_000010778,11,balanced_threshold,allow,0,0,0,44.591
TXN_000010681,11,balanced_threshold,allow,0,0,0,-3.7721
TXN_000011112,11,balanced_threshold,allow,0,0,0,2.3417
TXN_000010788,11,balanced_threshold,allow,0,0,0,15.9439
TXN_000010857,11,balanced_threshold,allow,0,0,0,2.9103
TXN_000010859,11,balanced_threshold,allow,0,0,0,30.8257
TXN_000010912,11,balanced_threshold,allow,0,0,0,4.7464
TXN_000011351,11,balanced_threshold,allow,0,0,0,33.2228
TXN_000010523,11,balanced_threshold,allow,0,0,0,-1.8179
TXN_000011319,11,balanced_threshold,allow,0,0,0,18.2349
TXN_000010540,11,balanced_threshold,allow,0,0,0,3.1696
TXN_000010831,11,balanced_threshold,allow,0,0,0,6.1108
TXN_000010539,11,balanced_threshold,allow,0,0,0,22.1152
TXN_000011222,11,balanced_threshold,allow,0,0,0,33.3682
TXN_000011219,11,balanced_threshold,allow,0,0,0,18.4933
TXN_000010821,11,balanced_threshold,allow,0,0,0,7.5147
TXN_000011061,11,balanced_threshold,allow,0,0,0,144.1068
TXN_000011079,11,balanced_threshold,allow,0,0,0,8.5086
TXN_000010835,11,balanced_threshold,allow,0,0,0,-1.0453
TXN_000010674,11,balanced_threshold,allow,0,0,0,23.2449
TXN_000010960,11,balanced_threshold,allow,0,0,0,10.5389
TXN_000011391,11,balanced_threshold,allow,0,0,0,11.2683
TXN_000010921,11,balanced_threshold,allow,0,0,0,7.7338
TXN_000011185,11,balanced_threshold,allow,0,0,0,-2.3524
TXN_000010526,11,balanced_threshold,allow,0,0,0,13.5767
TXN_000011360,11,balanced_threshold,allow,0,0,0,19.2233
TXN_000011128,11,balanced_threshold,allow,0,0,0,4.8347
TXN_000011320,11,balanced_threshold,allow,0,0,0,29.4149
TXN_000011215,11,balanced_threshold,allow,0,0,0,9.4194
TXN_000011330,11,balanced_threshold,allow,0,0,0,15.3965
TXN_000010522,11,balanced_threshold,allow,0,0,0,-1.3785
TXN_000010650,11,balanced_threshold,allow,0,0,0,52.5077
TXN_000010722,11,balanced_threshold,allow,0,0,0,93.7734
TXN_000011280,11,balanced_threshold,allow,0,0,0,20.4901
TXN_000011281,11,balanced_threshold,allow,0,0,0,-2.9887
TXN_000010542,11,balanced_threshold,allow,0,0,0,8.3367
TXN_000011029,11,balanced_threshold,allow,0,0,0,1.4396
TXN_000011363,11,balanced_threshold,allow,0,0,0,18.7206
TXN_000011344,11,balanced_threshold,allow,0,0,0,16.7793
TXN_000011193,11,balanced_threshold,allow,0,0,0,9.483
TXN_000011146,11,balanced_threshold,allow,0,0,0,35.3802
TXN_000011321,11,balanced_threshold,allow,0,0,0,7.4813
TXN_000011046,11,balanced_threshold,allow,0,0,0,24.8565
TXN_000010801,11,balanced_threshold,allow,0,0,0,16.6215
TXN_000010536,11,balanced_threshold,allow,0,0,0,-4.5125
TXN_000011254,11,balanced_threshold,allow,0,0,0,1.0609
TXN_000011176,11,balanced_threshold,allow,0,0,0,28.4771
TXN_000011291,11,balanced_threshold,allow,0,0,0,6.1448
TXN_000011286,11,balanced_threshold,allow,0,0,0,2.8518
TXN_000010578,11,balanced_threshold,allow,0,0,0,15.7049
TXN_000011329,11,balanced_threshold,allow,0,0,0,27.1365
TXN_000011349,11,balanced_threshold,allow,0,0,0,23.0526
TXN_000010838,11,balanced_threshold,allow,0,0,0,-0.0773
TXN_000010752,11,balanced_threshold,allow,0,0,0,3.3386
TXN_000010909,11,balanced_threshold,allow,0,0,0,0.144
TXN_000010947,11,balanced_threshold,allow,0,0,0,13.8273
TXN_000010889,11,balanced_threshold,allow,0,0,0,5.1462
TXN_000010640,11,balanced_threshold,allow,0,0,0,6.1922
TXN_000011085,11,balanced_threshold,allow,0,0,0,9.1846
TXN_000011357,11,balanced_threshold,allow,0,0,0,10.765
TXN_000010700,11,balanced_threshold,allow,0,0,0,24.6054
TXN_000010774,11,balanced_threshold,allow,0,0,0,1.3051
TXN_000011283,11,balanced_threshold,allow,0,0,0,20.0123
TXN_000010505,11,balanced_threshold,allow,0,0,0,1.2447
TXN_000011142,11,balanced_threshold,allow,0,0,0,38.6629
TXN_000011125,11,balanced_threshold,allow,0,0,0,5.336
TXN_000010864,11,balanced_threshold,allow,0,0,0,2.686
TXN_000010652,11,balanced_threshold,allow,0,0,0,5.7561
TXN_000010807,11,balanced_threshold,allow,0,0,0,-1.9994
TXN_000011372,11,balanced_threshold,allow,0,0,0,-1.9486
TXN_000010571,11,balanced_threshold,allow,0,0,0,19.876
TXN_000010941,11,balanced_threshold,allow,0,0,0,11.1702
TXN_000010684,11,balanced_threshold,allow,0,0,0,-2.997
TXN_000011331,11,balanced_threshold,allow,0,0,0,22.848
TXN_000010747,11,balanced_threshold,allow,0,0,0,0.4003
TXN_000010828,11,balanced_threshold,allow,0,0,0,12.8589
TXN_000010705,11,balanced_threshold,allow,0,0,0,25.3315
TXN_000010882,11,balanced_threshold,allow,0,0,0,6.9993
TXN_000011284,11,balanced_threshold,allow,0,0,0,1.6584
TXN_000011121,11,balanced_threshold,allow,0,0,0,-2.3714
TXN_000010552,11,balanced_threshold,allow,0,0,0,-1.9848
TXN_000011103,11,balanced_threshold,allow,0,0,0,-2.0264
TXN_000011230,11,balanced_threshold,allow,0,0,0,-2.8552
TXN_000010507,11,balanced_threshold,allow,0,0,0,-0.9022
TXN_000010725,11,balanced_threshold,allow,0,0,0,24.1789
TXN_000010782,11,balanced_threshold,allow,0,0,0,-4.3159
TXN_000010766,11,balanced_threshold,allow,0,0,0,-1.1783
TXN_000010981,11,balanced_threshold,allow,0,0,0,7.8929
TXN_000010643,11,balanced_threshold,allow,0,0,0,0.7367
TXN_000010548,11,balanced_threshold,allow,0,0,0,-0.3315
TXN_000011127,11,balanced_threshold,allow,0,0,0,-0.2391
TXN_000011120,11,balanced_threshold,allow,0,0,0,-0.9545
TXN_000011317,11,balanced_threshold,allow,0,0,0,-1.2406
TXN_000011240,11,balanced_threshold,allow,0,0,0,16.4961
TXN_000010609,11,balanced_threshold,allow,0,0,0,8.4121
TXN_000011033,11,balanced_threshold,allow,0,0,0,9.9226
TXN_000010875,11,balanced_threshold,allow,0,0,0,9.044
TXN_000010885,11,balanced_threshold,allow,0,0,0,-1.3186
TXN_000010509,11,balanced_threshold,allow,0,0,0,13.9937
TXN_000010519,11,balanced_threshold,allow,0,0,0,4.1278
TXN_000011195,11,balanced_threshold,allow,0,0,0,-1.8578
TXN_000011162,11,balanced_threshold,allow,0,0,0,12.9314
TXN_000010511,11,balanced_threshold,allow,0,0,0,32.9729
TXN_000010876,11,balanced_threshold,allow,0,0,0,0.9829
TXN_000010933,11,balanced_threshold,allow,0,0,0,3.4458
TXN_000011025,11,balanced_threshold,allow,0,0,0,1.5792
TXN_000010984,11,balanced_threshold,allow,0,0,0,4.9261
TXN_000010955,11,balanced_threshold,allow,0,0,0,4.0819
TXN_000010599,11,balanced_threshold,allow,0,0,0,0.9123
TXN_000010894,11,balanced_threshold,allow,0,0,0,11.1586
TXN_000010633,11,balanced_threshold,allow,0,0,0,-1.3699
TXN_000010913,11,balanced_threshold,allow,0,0,0,-0.4156
TXN_000010816,11,balanced_threshold,allow,0,0,0,-3.336
TXN_000010830,11,balanced_threshold,allow,0,0,0,3.694
TXN_000010663,11,balanced_threshold,allow,0,0,0,-2.836
TXN_000010690,11,balanced_threshold,allow,0,0,0,1.9107
TXN_000010606,11,balanced_threshold,allow,0,0,0,14.1337
TXN_000011199,11,balanced_threshold,allow,0,0,0,-2.9768
TXN_000010930,11,balanced_threshold,allow,0,0,0,0.5745
TXN_000010920,11,balanced_threshold,allow,0,0,0,-3.9098
TXN_000011277,11,balanced_threshold,allow,0,0,0,6.9017
TXN_000011168,11,balanced_threshold,allow,0,0,0,-3.2271
TXN_000010905,11,balanced_threshold,allow,0,0,0,-2.3692
TXN_000011210,11,balanced_threshold,allow,0,0,0,1.5153
TXN_000010980,11,balanced_threshold,allow,0,0,0,-2.1932
TXN_000010520,11,balanced_threshold,allow,0,0,0,7.3727
TXN_000011105,11,balanced_threshold,allow,0,0,0,1.3184
TXN_000010982,11,balanced_threshold,allow,0,0,0,0.8967
TXN_000011130,11,balanced_threshold,allow,0,0,0,6.5426
TXN_000011123,11,balanced_threshold,allow,0,0,0,2.5622
TXN_000010616,11,balanced_threshold,allow,0,0,0,28.6357
TXN_000010689,11,balanced_threshold,allow,0,0,0,-0.0039
TXN_000010756,11,balanced_threshold,allow,0,0,0,-2.3154
TXN_000010743,11,balanced_threshold,allow,0,0,0,-1.8646
TXN_000010494,11,balanced_threshold,allow,0,0,0,-4.2463
TXN_000011238,11,balanced_threshold,allow,0,0,0,-2.4824
TXN_000010863,11,balanced_threshold,allow,0,0,0,33.3548
TXN_000010673,11,balanced_threshold,allow,0,0,0,3.9276
TXN_000010944,11,balanced_threshold,allow,0,0,0,2.8396
TXN_000011365,11,balanced_threshold,allow,0,0,0,4.6001
